0 0 0 10 DSDV 9.5
1 0 0 10 DSDV 9.5
2 0 0 10 DSDV 9.5
3 0 0 10 DSDV 9.5
4 0 0 10 DSDV 9.5
5 0 0 10 DSDV 9.5
6 0 0 10 DSDV 9.5
7 0 0 10 DSDV 9.5
8 0 0 10 DSDV 9.5
9 0 0 10 DSDV 9.5
10 0 0 10 DSDV 9.5
11 0 0 10 DSDV 9.5
12 0 0 10 DSDV 9.5
13 0 0 10 DSDV 9.5
14 0 0 10 DSDV 9.5
15 0 0 10 DSDV 9.5
16 0 0 10 DSDV 9.5
17 0 0 10 DSDV 9.5
18 0 0 10 DSDV 9.5
19 0 0 10 DSDV 9.5
20 0 0 10 DSDV 9.5
21 0 0 10 DSDV 9.5
22 0 0 10 DSDV 9.5
23 0 0 10 DSDV 9.5
24 0 0 10 DSDV 9.5
25 0 0 10 DSDV 9.5
26 0 0 10 DSDV 9.5
27 0 0 10 DSDV 9.5
28 0 0 10 DSDV 9.5
29 0 0 10 DSDV 9.5
30 0 0 10 DSDV 9.5
31 0 0 10 DSDV 9.5
32 0 0 10 DSDV 9.5
33 0 0 10 DSDV 9.5
34 0 0 10 DSDV 9.5
35 0 0 10 DSDV 9.5
36 0 0 10 DSDV 9.5
37 0 0 10 DSDV 9.5
38 0 0 10 DSDV 9.5
39 0 0 10 DSDV 9.5
40 0 0 10 DSDV 9.5
41 0 0 10 DSDV 9.5
42 0 0 10 DSDV 9.5
43 0 0 10 DSDV 9.5
44 0 0 10 DSDV 9.5
45 0 0 10 DSDV 9.5
46 0 0 10 DSDV 9.5
47 0 0 10 DSDV 9.5
48 0 0 10 DSDV 9.5
49 0 0 10 DSDV 9.5
50 0 0 10 DSDV 9.5
51 0 0 10 DSDV 9.5
52 0 0 10 DSDV 9.5
53 0 0 10 DSDV 9.5
54 0 0 10 DSDV 9.5
55 0 0 10 DSDV 9.5
56 0 0 10 DSDV 9.5
57 0 0 10 DSDV 9.5
58 0 0 10 DSDV 9.5
59 0 0 10 DSDV 9.5
60 0 0 10 DSDV 9.5
61 0 0 10 DSDV 9.5
62 0 0 10 DSDV 9.5
63 0 0 10 DSDV 9.5
64 0 0 10 DSDV 9.5
65 0 0 10 DSDV 9.5
66 0 0 10 DSDV 9.5
67 0 0 10 DSDV 9.5
68 0 0 10 DSDV 9.5
69 0 0 10 DSDV 9.5
70 0 0 10 DSDV 9.5
71 0 0 10 DSDV 9.5
72 0 0 10 DSDV 9.5
73 0 0 10 DSDV 9.5
74 0 0 10 DSDV 9.5
75 0 0 10 DSDV 9.5
76 0 0 10 DSDV 9.5
77 0 0 10 DSDV 9.5
78 0 0 10 DSDV 9.5
79 0 0 10 DSDV 9.5
80 0 0 10 DSDV 9.5
81 0 0 10 DSDV 9.5
82 0 0 10 DSDV 9.5
83 0 0 10 DSDV 9.5
84 0 0 10 DSDV 9.5
85 0 0 10 DSDV 9.5
86 0 0 10 DSDV 9.5
87 0 0 10 DSDV 9.5
88 0 0 10 DSDV 9.5
89 0 0 10 DSDV 9.5
90 0 0 10 DSDV 9.5
91 0 0 10 DSDV 9.5
92 0 0 10 DSDV 9.5
93 0 0 10 DSDV 9.5
94 0 0 10 DSDV 9.5
95 0 0 10 DSDV 9.5
96 0 0 10 DSDV 9.5
97 0 0 10 DSDV 9.5
98 0 0 10 DSDV 9.5
99 0 0 10 DSDV 9.5
100 0 0 10 DSDV 9.5
101 2.56 5 10 DSDV 9.5
102 8.192 16 10 DSDV 9.5
103 8.192 16 10 DSDV 9.5
104 7.168 14 10 DSDV 9.5
105 4.096 8 10 DSDV 9.5
106 8.192 16 10 DSDV 9.5
107 8.704 17 10 DSDV 9.5
108 8.192 16 10 DSDV 9.5
109 7.68 15 10 DSDV 9.5
110 9.216 18 10 DSDV 9.5
111 8.192 16 10 DSDV 9.5
112 8.192 16 10 DSDV 9.5
113 7.68 15 10 DSDV 9.5
114 9.728 19 10 DSDV 9.5
115 8.192 16 10 DSDV 9.5
116 6.144 12 10 DSDV 9.5
117 6.656 13 10 DSDV 9.5
118 3.584 7 10 DSDV 9.5
119 2.048 4 10 DSDV 9.5
120 2.048 4 10 DSDV 9.5
121 7.168 14 10 DSDV 9.5
122 8.704 17 10 DSDV 9.5
123 6.144 12 10 DSDV 9.5
124 6.144 12 10 DSDV 9.5
125 6.144 12 10 DSDV 9.5
126 5.632 11 10 DSDV 9.5
127 2.56 5 10 DSDV 9.5
128 2.56 5 10 DSDV 9.5
129 2.048 4 10 DSDV 9.5
130 2.048 4 10 DSDV 9.5
131 2.048 4 10 DSDV 9.5
132 2.048 4 10 DSDV 9.5
133 2.048 4 10 DSDV 9.5
134 2.56 5 10 DSDV 9.5
135 4.096 8 10 DSDV 9.5
136 2.048 4 10 DSDV 9.5
137 2.048 4 10 DSDV 9.5
138 2.048 4 10 DSDV 9.5
139 3.584 7 10 DSDV 9.5
140 5.632 11 10 DSDV 9.5
141 5.632 11 10 DSDV 9.5
142 5.12 10 10 DSDV 9.5
143 4.096 8 10 DSDV 9.5
144 4.096 8 10 DSDV 9.5
145 4.096 8 10 DSDV 9.5
146 4.096 8 10 DSDV 9.5
147 5.632 11 10 DSDV 9.5
148 4.096 8 10 DSDV 9.5
149 4.096 8 10 DSDV 9.5
150 4.096 8 10 DSDV 9.5
151 9.216 18 10 DSDV 9.5
152 9.728 19 10 DSDV 9.5
153 8.192 16 10 DSDV 9.5
154 7.168 14 10 DSDV 9.5
155 6.144 12 10 DSDV 9.5
156 6.144 12 10 DSDV 9.5
157 7.168 14 10 DSDV 9.5
158 7.68 15 10 DSDV 9.5
159 6.144 12 10 DSDV 9.5
160 7.68 15 10 DSDV 9.5
161 6.144 12 10 DSDV 9.5
162 6.144 12 10 DSDV 9.5
163 6.144 12 10 DSDV 9.5
164 6.144 12 10 DSDV 9.5
165 6.144 12 10 DSDV 9.5
166 9.216 18 10 DSDV 9.5
167 10.24 20 10 DSDV 9.5
168 9.216 18 10 DSDV 9.5
169 6.656 13 10 DSDV 9.5
170 6.144 12 10 DSDV 9.5
171 4.096 8 10 DSDV 9.5
172 4.096 8 10 DSDV 9.5
173 4.096 8 10 DSDV 9.5
174 4.096 8 10 DSDV 9.5
175 6.144 12 10 DSDV 9.5
176 6.144 12 10 DSDV 9.5
177 6.144 12 10 DSDV 9.5
178 6.144 12 10 DSDV 9.5
179 6.144 12 10 DSDV 9.5
180 6.144 12 10 DSDV 9.5
181 6.144 12 10 DSDV 9.5
182 6.144 12 10 DSDV 9.5
183 6.144 12 10 DSDV 9.5
184 6.144 12 10 DSDV 9.5
185 5.12 10 10 DSDV 9.5
186 4.096 8 10 DSDV 9.5
187 4.608 9 10 DSDV 9.5
188 6.144 12 10 DSDV 9.5
189 6.144 12 10 DSDV 9.5
190 6.144 12 10 DSDV 9.5
191 4.608 9 10 DSDV 9.5
192 4.096 8 10 DSDV 9.5
193 4.096 8 10 DSDV 9.5
194 4.096 8 10 DSDV 9.5
195 4.096 8 10 DSDV 9.5
196 7.168 14 10 DSDV 9.5
197 11.264 22 10 DSDV 9.5
198 10.24 20 10 DSDV 9.5
199 10.24 20 10 DSDV 9.5
