0 0 0 10 OLSR 9.5
1 0 0 10 OLSR 9.5
2 0 0 10 OLSR 9.5
3 0 0 10 OLSR 9.5
4 0 0 10 OLSR 9.5
5 0 0 10 OLSR 9.5
6 0 0 10 OLSR 9.5
7 0 0 10 OLSR 9.5
8 0 0 10 OLSR 9.5
9 0 0 10 OLSR 9.5
10 0 0 10 OLSR 9.5
11 0 0 10 OLSR 9.5
12 0 0 10 OLSR 9.5
13 0 0 10 OLSR 9.5
14 0 0 10 OLSR 9.5
15 0 0 10 OLSR 9.5
16 0 0 10 OLSR 9.5
17 0 0 10 OLSR 9.5
18 0 0 10 OLSR 9.5
19 0 0 10 OLSR 9.5
20 0 0 10 OLSR 9.5
21 0 0 10 OLSR 9.5
22 0 0 10 OLSR 9.5
23 0 0 10 OLSR 9.5
24 0 0 10 OLSR 9.5
25 0 0 10 OLSR 9.5
26 0 0 10 OLSR 9.5
27 0 0 10 OLSR 9.5
28 0 0 10 OLSR 9.5
29 0 0 10 OLSR 9.5
30 0 0 10 OLSR 9.5
31 0 0 10 OLSR 9.5
32 0 0 10 OLSR 9.5
33 0 0 10 OLSR 9.5
34 0 0 10 OLSR 9.5
35 0 0 10 OLSR 9.5
36 0 0 10 OLSR 9.5
37 0 0 10 OLSR 9.5
38 0 0 10 OLSR 9.5
39 0 0 10 OLSR 9.5
40 0 0 10 OLSR 9.5
41 0 0 10 OLSR 9.5
42 0 0 10 OLSR 9.5
43 0 0 10 OLSR 9.5
44 0 0 10 OLSR 9.5
45 0 0 10 OLSR 9.5
46 0 0 10 OLSR 9.5
47 0 0 10 OLSR 9.5
48 0 0 10 OLSR 9.5
49 0 0 10 OLSR 9.5
50 0 0 10 OLSR 9.5
51 0 0 10 OLSR 9.5
52 0 0 10 OLSR 9.5
53 0 0 10 OLSR 9.5
54 0 0 10 OLSR 9.5
55 0 0 10 OLSR 9.5
56 0 0 10 OLSR 9.5
57 0 0 10 OLSR 9.5
58 0 0 10 OLSR 9.5
59 0 0 10 OLSR 9.5
60 0 0 10 OLSR 9.5
61 0 0 10 OLSR 9.5
62 0 0 10 OLSR 9.5
63 0 0 10 OLSR 9.5
64 0 0 10 OLSR 9.5
65 0 0 10 OLSR 9.5
66 0 0 10 OLSR 9.5
67 0 0 10 OLSR 9.5
68 0 0 10 OLSR 9.5
69 0 0 10 OLSR 9.5
70 0 0 10 OLSR 9.5
71 0 0 10 OLSR 9.5
72 0 0 10 OLSR 9.5
73 0 0 10 OLSR 9.5
74 0 0 10 OLSR 9.5
75 0 0 10 OLSR 9.5
76 0 0 10 OLSR 9.5
77 0 0 10 OLSR 9.5
78 0 0 10 OLSR 9.5
79 0 0 10 OLSR 9.5
80 0 0 10 OLSR 9.5
81 0 0 10 OLSR 9.5
82 0 0 10 OLSR 9.5
83 0 0 10 OLSR 9.5
84 0 0 10 OLSR 9.5
85 0 0 10 OLSR 9.5
86 0 0 10 OLSR 9.5
87 0 0 10 OLSR 9.5
88 0 0 10 OLSR 9.5
89 0 0 10 OLSR 9.5
90 0 0 10 OLSR 9.5
91 0 0 10 OLSR 9.5
92 0 0 10 OLSR 9.5
93 0 0 10 OLSR 9.5
94 0 0 10 OLSR 9.5
95 0 0 10 OLSR 9.5
96 0 0 10 OLSR 9.5
97 0 0 10 OLSR 9.5
98 0 0 10 OLSR 9.5
99 0 0 10 OLSR 9.5
100 0 0 10 OLSR 9.5
101 3.584 7 10 OLSR 9.5
102 8.192 16 10 OLSR 9.5
103 9.216 18 10 OLSR 9.5
104 7.68 15 10 OLSR 9.5
105 6.144 12 10 OLSR 9.5
106 5.12 10 10 OLSR 9.5
107 5.632 11 10 OLSR 9.5
108 6.144 12 10 OLSR 9.5
109 8.704 17 10 OLSR 9.5
110 10.24 20 10 OLSR 9.5
111 9.728 19 10 OLSR 9.5
112 8.192 16 10 OLSR 9.5
113 8.192 16 10 OLSR 9.5
114 8.192 16 10 OLSR 9.5
115 7.68 15 10 OLSR 9.5
116 4.096 8 10 OLSR 9.5
117 4.096 8 10 OLSR 9.5
118 4.096 8 10 OLSR 9.5
119 6.656 13 10 OLSR 9.5
120 8.192 16 10 OLSR 9.5
121 7.168 14 10 OLSR 9.5
122 5.632 11 10 OLSR 9.5
123 6.144 12 10 OLSR 9.5
124 2.048 4 10 OLSR 9.5
125 4.608 9 10 OLSR 9.5
126 6.144 12 10 OLSR 9.5
127 8.704 17 10 OLSR 9.5
128 6.656 13 10 OLSR 9.5
129 7.168 14 10 OLSR 9.5
130 6.144 12 10 OLSR 9.5
131 5.632 11 10 OLSR 9.5
132 4.096 8 10 OLSR 9.5
133 7.68 15 10 OLSR 9.5
134 7.168 14 10 OLSR 9.5
135 4.608 9 10 OLSR 9.5
136 3.584 7 10 OLSR 9.5
137 8.704 17 10 OLSR 9.5
138 10.24 20 10 OLSR 9.5
139 11.264 22 10 OLSR 9.5
140 9.216 18 10 OLSR 9.5
141 7.168 14 10 OLSR 9.5
142 5.12 10 10 OLSR 9.5
143 4.096 8 10 OLSR 9.5
144 4.096 8 10 OLSR 9.5
145 5.632 11 10 OLSR 9.5
146 5.12 10 10 OLSR 9.5
147 7.168 14 10 OLSR 9.5
148 8.192 16 10 OLSR 9.5
149 6.656 13 10 OLSR 9.5
150 6.144 12 10 OLSR 9.5
151 9.216 18 10 OLSR 9.5
152 7.168 14 10 OLSR 9.5
153 6.144 12 10 OLSR 9.5
154 6.144 12 10 OLSR 9.5
155 7.68 15 10 OLSR 9.5
156 6.144 12 10 OLSR 9.5
157 9.216 18 10 OLSR 9.5
158 8.192 16 10 OLSR 9.5
159 8.704 17 10 OLSR 9.5
160 7.68 15 10 OLSR 9.5
161 6.144 12 10 OLSR 9.5
162 6.144 12 10 OLSR 9.5
163 6.144 12 10 OLSR 9.5
164 6.144 12 10 OLSR 9.5
165 7.68 15 10 OLSR 9.5
166 8.192 16 10 OLSR 9.5
167 8.192 16 10 OLSR 9.5
168 8.192 16 10 OLSR 9.5
169 4.608 9 10 OLSR 9.5
170 4.096 8 10 OLSR 9.5
171 5.632 11 10 OLSR 9.5
172 6.144 12 10 OLSR 9.5
173 6.144 12 10 OLSR 9.5
174 6.144 12 10 OLSR 9.5
175 8.192 16 10 OLSR 9.5
176 8.192 16 10 OLSR 9.5
177 9.728 19 10 OLSR 9.5
178 7.68 15 10 OLSR 9.5
179 7.168 14 10 OLSR 9.5
180 4.608 9 10 OLSR 9.5
181 5.632 11 10 OLSR 9.5
182 6.144 12 10 OLSR 9.5
183 6.144 12 10 OLSR 9.5
184 6.144 12 10 OLSR 9.5
185 7.168 14 10 OLSR 9.5
186 5.12 10 10 OLSR 9.5
187 4.608 9 10 OLSR 9.5
188 4.096 8 10 OLSR 9.5
189 10.752 21 10 OLSR 9.5
190 12.288 24 10 OLSR 9.5
191 7.168 14 10 OLSR 9.5
192 4.096 8 10 OLSR 9.5
193 6.656 13 10 OLSR 9.5
194 6.144 12 10 OLSR 9.5
195 7.168 14 10 OLSR 9.5
196 4.096 8 10 OLSR 9.5
197 6.656 13 10 OLSR 9.5
198 5.12 10 10 OLSR 9.5
199 4.096 8 10 OLSR 9.5
